transaction_id,user_id,transaction_date,amount,merchant,category,payment_method,location
T66421929,U22824,19/08/2025,356.44,Boots,Healthcare,Cash,Coventry
T59222409,U49029,03/06/2025,495.36,McDonalds,Education,Debit Card,Liverpool
T22016917,U45085,29/04/2025,314.91,Spotify,Education,UPI,Liverpool
T63315600,U50272,06/12/2024,253.2,Asda,Utilities,UPI,Glasgow
T58881859,U80478,04/12/2024,477.14,Asda,Entertainment,Bank Transfer,Manchester
T46397961,U24021,15/10/2024,233.04,Tesco,Dining Out,Cash,Sheffield
T36624743,U84563,28/03/2025,257.62,Amazon,Dining Out,Cash,Sheffield
T89083886,U85171,28/11/2024,341.34,Local Market,Dining Out,Debit Card,Sheffield
T26054806,U11001,03/02/2025,81.08,Local Market,Healthcare,Bank Transfer,Sheffield
T84370255,U42555,29/04/2025,366.37,Amazon,Transport,Credit Card,Coventry
T20943842,U19088,27/05/2025,121.73,Coursera,Groceries,Cash,London
T97626397,U26411,03/01/2025,177.25,McDonalds,Transport,Bank Transfer,Coventry
T89493710,U32196,11/10/2024,182.46,Tesco,Healthcare,Cash,Liverpool
T73501377,U60159,30/10/2024,418.86,Asda,Groceries,UPI,Birmingham
T29350243,U22857,28/01/2025,438.57,McDonalds,Healthcare,UPI,Coventry
T55927751,U49636,23/11/2024,256.61,Local Market,Education,Cash,Birmingham
T99264015,U89588,21/01/2025,353.29,Asda,Miscellaneous,Debit Card,Birmingham
T27605407,U12572,11/04/2025,464.22,McDonalds,Rent,Debit Card,London
T50528778,U26391,28/01/2025,274.14,Netflix,Utilities,Cash,Liverpool
T61591502,U65275,10/01/2025,96.23,Spotify,Dining Out,Debit Card,Birmingham
T78880719,U35324,12/08/2025,178.66,Boots,Groceries,UPI,London
T58285787,U34540,28/08/2025,119.13,Local Market,Rent,Bank Transfer,Liverpool
T12818574,U21372,28/01/2025,255.58,Tesco,Healthcare,UPI,Glasgow
T62211072,U88319,31/05/2025,210.08,Coursera,Groceries,Credit Card,Manchester
T56889069,U51491,08/02/2025,303.58,Netflix,Utilities,Cash,Manchester
T68235688,U37941,19/08/2025,483.4,Spotify,Entertainment,Bank Transfer,Glasgow
T79827376,U68009,29/10/2024,398.4,Local Market,Utilities,Credit Card,London
T48300990,U90528,04/11/2024,96.47,Local Market,Miscellaneous,Cash,Manchester
T27887683,U94860,27/06/2025,480.92,Boots,Healthcare,Debit Card,Sheffield
T85690038,U65479,24/11/2024,6.73,Boots,Healthcare,Credit Card,London
T59661029,U91568,16/11/2024,247.3,Asda,Rent,Bank Transfer,London
T34570836,U75195,14/07/2025,15.51,Amazon,Rent,UPI,Sheffield
T10881664,U69181,21/11/2024,204.66,Local Market,Miscellaneous,Bank Transfer,Sheffield
T87969603,U30845,20/12/2024,195.22,Amazon,Utilities,UPI,Coventry
T49572813,U58224,22/09/2025,36.68,Amazon,Transport,Debit Card,London
T46550386,U21179,25/04/2025,73.8,Uber,Transport,Debit Card,Coventry
T63492612,U87985,17/02/2025,440.98,Tesco,Healthcare,Cash,London
T98653986,U28130,27/11/2024,489.22,Local Market,Miscellaneous,Debit Card,Glasgow
T20196233,U86348,13/11/2024,208.79,Boots,Miscellaneous,Debit Card,Birmingham
T62658232,U25027,20/03/2025,236.83,Tesco,Groceries,UPI,Liverpool
T50134910,U78573,12/06/2025,494.34,Spotify,Transport,Credit Card,Birmingham
T44303109,U85372,12/08/2025,351.92,Netflix,Rent,Credit Card,Liverpool
T12260963,U89439,26/08/2025,162.17,Tesco,Utilities,Cash,London
T90108445,U93051,01/01/2025,131.28,Amazon,Utilities,Debit Card,Leeds
T75652298,U69180,13/06/2025,109.97,Amazon,Utilities,Cash,Manchester
T32049088,U66705,22/03/2025,329.29,Amazon,Healthcare,UPI,Leeds
T96803291,U72011,29/05/2025,131.07,Netflix,Dining Out,Cash,London
T75139204,U95748,22/08/2025,99.8,Local Market,Utilities,Cash,Liverpool
T43854561,U24452,06/02/2025,225.51,Netflix,Education,Bank Transfer,Coventry
T68660638,U54353,28/09/2025,285.06,Coursera,Dining Out,Cash,Coventry
T97916986,U75922,25/03/2025,318.75,Tesco,Groceries,Bank Transfer,Sheffield
T84783013,U23143,18/08/2025,325.06,Amazon,Entertainment,UPI,London
T48387192,U64546,27/01/2025,329.63,Coursera,Healthcare,Credit Card,Manchester
T54665317,U77983,26/12/2024,89.05,Amazon,Utilities,Bank Transfer,London
T84142451,U77873,11/01/2025,28.26,Boots,Groceries,Cash,Manchester
T86804868,U57911,03/10/2025,176.01,Uber,Miscellaneous,Credit Card,Manchester
T90727328,U56801,22/06/2025,352.49,Spotify,Miscellaneous,Credit Card,London
T45337794,U22688,11/08/2025,257.62,Boots,Miscellaneous,UPI,Coventry
T86075333,U21338,01/01/2025,24.09,Local Market,Dining Out,Credit Card,Glasgow
T87325506,U78795,26/10/2024,154.04,Amazon,Education,Debit Card,Liverpool
T36151567,U96298,14/11/2024,189.5,Netflix,Healthcare,Debit Card,Sheffield
T45280803,U88953,12/10/2024,46.72,Local Market,Rent,Debit Card,Leeds
T59347035,U53133,09/06/2025,100.27,Local Market,Healthcare,UPI,Birmingham
T74863715,U15056,26/05/2025,372.11,Boots,Education,Cash,Birmingham
T69520589,U27964,24/02/2025,79.59,Uber,Rent,Bank Transfer,Glasgow
T56189061,U69677,09/03/2025,425.13,Coursera,Healthcare,Cash,Sheffield
T23338508,U83503,08/11/2024,343.55,McDonalds,Healthcare,UPI,Sheffield
T44806668,U31343,29/07/2025,334.19,Coursera,Healthcare,Debit Card,Glasgow
T39308956,U21925,23/09/2025,419.53,Uber,Utilities,Credit Card,Glasgow
T92390047,U26062,10/11/2024,467.05,Local Market,Entertainment,Cash,Liverpool
T72346769,U68913,04/12/2024,163.94,Uber,Entertainment,Bank Transfer,Sheffield
T30421059,U15446,08/10/2025,460.17,Local Market,Transport,Debit Card,Glasgow
T34742835,U41230,03/03/2025,13.43,Asda,Healthcare,Debit Card,Liverpool
T65954389,U74902,17/01/2025,211.09,Tesco,Healthcare,UPI,Birmingham
T65415207,U26189,28/12/2024,478.82,Tesco,Healthcare,Credit Card,Coventry
T48848980,U32533,20/09/2025,341.42,Netflix,Rent,Cash,Birmingham
T17347644,U25017,25/12/2024,368.37,Coursera,Groceries,Cash,Sheffield
T58527264,U69307,01/04/2025,390.06,Uber,Rent,Bank Transfer,Sheffield
T79972261,U56452,28/04/2025,479.84,Local Market,Transport,Bank Transfer,Glasgow
T11678583,U44466,14/04/2025,311.43,McDonalds,Healthcare,UPI,Glasgow
T90495242,U74629,01/11/2024,411.96,Local Market,Transport,Debit Card,London
T63321107,U78462,21/05/2025,347.38,Tesco,Healthcare,UPI,Leeds
T35474797,U16322,22/10/2024,400.85,Asda,Education,UPI,Coventry
T71744398,U96953,24/05/2025,377.72,Netflix,Education,Credit Card,Coventry
T29687859,U10050,11/02/2025,96.38,Boots,Rent,Cash,Leeds
T81409852,U37359,02/08/2025,463.58,Boots,Transport,UPI,Leeds
T98977608,U44912,04/05/2025,11.18,Coursera,Healthcare,UPI,Manchester
T82927048,U95473,18/02/2025,252.08,Boots,Miscellaneous,Debit Card,Coventry
T77477447,U44653,08/09/2025,408.13,Amazon,Dining Out,Bank Transfer,Leeds
T87211586,U63769,17/09/2025,242.61,Tesco,Entertainment,Bank Transfer,Liverpool
T57408532,U41661,23/02/2025,94.38,Amazon,Education,Credit Card,Leeds
T30825406,U23545,06/07/2025,497.05,McDonalds,Utilities,Debit Card,Glasgow
T53440764,U66931,28/05/2025,77.17,Coursera,Dining Out,Cash,Leeds
T65311260,U11259,22/06/2025,361.86,Tesco,Entertainment,Cash,Sheffield
T96211266,U62459,24/04/2025,376.78,Tesco,Entertainment,Debit Card,London
T41600854,U55564,22/04/2025,37.78,Asda,Groceries,UPI,Birmingham
T34676278,U78666,25/08/2025,254.36,McDonalds,Groceries,Credit Card,Birmingham
T29305004,U49522,24/01/2025,79.11,McDonalds,Dining Out,Cash,Liverpool
T20883555,U28851,06/11/2024,467.45,Tesco,Transport,Debit Card,Coventry
T25680410,U28664,08/06/2025,464.69,Local Market,Utilities,Debit Card,Coventry
T78004597,U29944,28/03/2025,336.84,Uber,Dining Out,Credit Card,Glasgow
T24732978,U64104,03/03/2025,414.91,Local Market,Transport,Bank Transfer,Sheffield
T12544762,U49483,27/05/2025,334.2,Boots,Rent,Debit Card,Coventry
T86280214,U43307,07/09/2025,455.44,Local Market,Miscellaneous,UPI,Leeds
T10027903,U99463,19/05/2025,477.49,McDonalds,Entertainment,UPI,Coventry
T21969301,U44117,25/01/2025,363.82,Boots,Rent,Credit Card,Birmingham
T12259433,U66756,23/01/2025,93.35,Boots,Utilities,Cash,Manchester
T21349592,U11550,24/08/2025,211.28,Tesco,Healthcare,Cash,Birmingham
T57333996,U21214,23/12/2024,280.36,Boots,Miscellaneous,Credit Card,Liverpool
T13425086,U15954,26/11/2024,475.11,Asda,Entertainment,Cash,Birmingham
T27428351,U80754,23/01/2025,207.82,Tesco,Dining Out,Debit Card,London
T88165027,U32246,09/10/2025,329.22,Spotify,Healthcare,Cash,London
T91218336,U41095,04/08/2025,273.53,Tesco,Transport,Credit Card,Coventry
T73916211,U91289,06/01/2025,217.01,McDonalds,Dining Out,UPI,Leeds
T18189302,U85978,12/04/2025,231.15,Tesco,Miscellaneous,Cash,Sheffield
T77572978,U19258,05/07/2025,34.73,Boots,Healthcare,Bank Transfer,London
T54900118,U61964,27/04/2025,284.8,Amazon,Healthcare,Debit Card,Glasgow
T24515254,U25660,28/04/2025,36.2,Boots,Miscellaneous,Debit Card,Sheffield
T94918017,U50731,08/05/2025,419.66,Asda,Entertainment,Bank Transfer,Sheffield
T42469526,U91623,10/06/2025,326.87,Coursera,Transport,UPI,Sheffield
T68414525,U32707,22/10/2024,454.7,Uber,Education,UPI,Birmingham
T38216777,U33749,18/09/2025,401.07,Asda,Groceries,Bank Transfer,Manchester
T74575885,U23298,15/10/2024,211.92,Tesco,Miscellaneous,Cash,Glasgow
T88504919,U93865,09/05/2025,183.69,Coursera,Transport,Cash,Manchester
T82342927,U92839,22/10/2024,117.82,Tesco,Utilities,Bank Transfer,Birmingham
T68106609,U17095,06/06/2025,405.19,Uber,Groceries,UPI,Glasgow
T88855610,U22202,29/11/2024,244.34,Tesco,Entertainment,Cash,London
T16449577,U53485,23/07/2025,246.75,Spotify,Miscellaneous,Bank Transfer,Leeds
T34927672,U89609,25/01/2025,482.61,Coursera,Entertainment,Debit Card,Birmingham
T71367789,U15329,26/05/2025,410.4,Boots,Entertainment,Debit Card,Liverpool
T86457919,U49406,18/01/2025,48.92,Spotify,Entertainment,Cash,London
T58070742,U70198,09/12/2024,379.27,McDonalds,Education,Debit Card,Liverpool
T99474497,U99049,17/04/2025,466.16,Local Market,Education,Debit Card,Sheffield
T14480883,U59605,02/01/2025,440.18,Uber,Healthcare,UPI,Coventry
T94258384,U47921,18/03/2025,140.92,Coursera,Groceries,Credit Card,Coventry
T36280135,U30780,27/03/2025,328.83,Tesco,Miscellaneous,Bank Transfer,Manchester
T21750429,U90407,22/11/2024,402.57,Spotify,Utilities,Debit Card,Liverpool
T33038283,U33168,04/02/2025,189.68,McDonalds,Dining Out,UPI,Birmingham
T43532387,U82868,15/06/2025,399.05,Uber,Healthcare,Credit Card,Manchester
T54212317,U32598,31/07/2025,171.43,Tesco,Entertainment,Credit Card,London
T10959446,U77481,14/04/2025,486.15,Local Market,Transport,Cash,Glasgow
T73116885,U71670,07/11/2024,220.45,Asda,Dining Out,Debit Card,Glasgow
T99524949,U78099,19/08/2025,197.02,Netflix,Dining Out,Debit Card,Sheffield
T13822105,U50106,12/06/2025,278.65,Netflix,Dining Out,Cash,Sheffield
T71244137,U98357,04/12/2024,146.35,Boots,Healthcare,Credit Card,Coventry
T95865276,U61023,26/05/2025,269.51,Uber,Education,Cash,Manchester
T29917596,U60248,28/11/2024,153.49,Coursera,Utilities,Debit Card,London
T49114249,U29407,29/11/2024,304.35,Coursera,Transport,Debit Card,Glasgow
T67257315,U74682,18/09/2025,200.45,Spotify,Dining Out,Cash,Glasgow
T48762927,U79059,14/09/2025,282.19,Uber,Miscellaneous,Cash,Glasgow
T30614267,U82559,18/02/2025,282.02,Tesco,Miscellaneous,Bank Transfer,Leeds
T18350651,U15307,09/05/2025,225.26,Netflix,Rent,Debit Card,Manchester
T35847888,U32737,19/11/2024,91.19,Netflix,Miscellaneous,Bank Transfer,Manchester
T13872146,U53204,03/08/2025,75.79,Spotify,Education,Debit Card,Coventry
T69232800,U93475,12/05/2025,315.79,Spotify,Entertainment,UPI,Coventry
T44977271,U56334,30/08/2025,67.45,Amazon,Groceries,UPI,Leeds
T42389733,U47773,08/06/2025,76.75,Coursera,Rent,Cash,Coventry
T34231567,U69808,13/09/2025,472.26,Coursera,Dining Out,UPI,Birmingham
T19599676,U87277,04/12/2024,80.5,Netflix,Education,Cash,Glasgow
T31485452,U13208,28/04/2025,82.88,Netflix,Groceries,Cash,Sheffield
T58832024,U13276,15/06/2025,471.14,Uber,Utilities,Cash,London
T24748493,U52833,24/11/2024,282.66,Local Market,Rent,Debit Card,London
T31764136,U65123,03/10/2025,370.17,Amazon,Rent,Cash,Coventry
T83852221,U65172,17/05/2025,150.75,Coursera,Dining Out,Credit Card,Liverpool
T74459136,U75700,02/07/2025,320.98,Amazon,Healthcare,Bank Transfer,Birmingham
T60711327,U23255,02/05/2025,51.44,McDonalds,Miscellaneous,Cash,Glasgow
T92961996,U71254,23/09/2025,271.18,Netflix,Groceries,Debit Card,Birmingham
T62282936,U38516,24/12/2024,224.86,Local Market,Healthcare,Cash,Birmingham
T54715139,U99250,22/01/2025,25.76,Netflix,Miscellaneous,Debit Card,Leeds
T79550037,U56164,28/12/2024,363.15,Boots,Groceries,Credit Card,London
T66729441,U75074,28/11/2024,481.82,McDonalds,Rent,Credit Card,Liverpool
T93636392,U21678,11/03/2025,168.99,Tesco,Healthcare,UPI,Leeds
T11151798,U91095,07/04/2025,108.13,Coursera,Utilities,Credit Card,Birmingham
T41894668,U53853,16/06/2025,425.11,Coursera,Dining Out,UPI,Liverpool
T83777725,U67424,15/11/2024,167.43,Uber,Utilities,Credit Card,Glasgow
T92389494,U95511,22/12/2024,372.48,Asda,Transport,Bank Transfer,Sheffield
T53196487,U15262,11/01/2025,439.26,McDonalds,Groceries,Debit Card,Liverpool
T50390322,U58470,23/10/2024,232.14,Uber,Dining Out,Cash,Coventry
T94230923,U40054,12/06/2025,455.01,Local Market,Healthcare,Cash,Birmingham
T31420448,U61885,25/05/2025,153.17,McDonalds,Utilities,Credit Card,Birmingham
T68500343,U85517,20/04/2025,324.44,Coursera,Entertainment,Debit Card,Sheffield
T98279612,U10670,25/09/2025,280.58,Local Market,Healthcare,UPI,Liverpool
T62122119,U57726,11/02/2025,101.76,McDonalds,Education,UPI,Glasgow
T13607989,U82072,26/03/2025,214.02,Local Market,Healthcare,Cash,Liverpool
T56355986,U88437,20/11/2024,283.31,Uber,Utilities,Debit Card,Glasgow
T40633539,U98879,19/12/2024,328.32,Spotify,Rent,Bank Transfer,Leeds
T75415485,U77805,17/09/2025,303.38,Uber,Utilities,Credit Card,Birmingham
T55541758,U71711,18/09/2025,374.04,McDonalds,Transport,Credit Card,Leeds
T26549149,U72230,14/04/2025,186.63,Asda,Dining Out,Bank Transfer,Glasgow
T80715888,U70716,01/06/2025,50.21,Tesco,Dining Out,Debit Card,London
T86864727,U44721,17/12/2024,478.8,Uber,Rent,Cash,Coventry
T39949572,U51945,10/01/2025,28.8,Spotify,Dining Out,Cash,Leeds
T73710582,U69279,30/08/2025,274.57,Coursera,Healthcare,Bank Transfer,Birmingham
T39756539,U57662,24/12/2024,376.68,Netflix,Groceries,UPI,London
T11698743,U95845,20/06/2025,367.64,Spotify,Transport,Cash,Manchester
T14786584,U66060,03/02/2025,263.8,Coursera,Dining Out,Bank Transfer,Coventry
T87696831,U73161,14/02/2025,217.94,Spotify,Healthcare,Cash,London
T85361571,U71038,16/03/2025,390.74,Asda,Healthcare,Bank Transfer,Glasgow
T57671081,U48287,01/12/2024,291.84,McDonalds,Dining Out,Debit Card,Leeds
T96264996,U47685,01/03/2025,134.43,Asda,Rent,Debit Card,Coventry
T76517611,U34567,14/03/2025,16.17,Uber,Entertainment,UPI,Coventry
T37992438,U63723,19/07/2025,146.61,Asda,Rent,Credit Card,London
T17945113,U21903,15/02/2025,453.78,Boots,Utilities,Cash,Liverpool
T85538504,U27530,19/08/2025,227.97,Tesco,Utilities,Bank Transfer,Manchester
T38708734,U88887,08/07/2025,249.38,Netflix,Dining Out,Debit Card,Glasgow
T15865069,U72440,27/04/2025,319.24,Tesco,Groceries,Cash,Leeds
T70274604,U31012,02/07/2025,133.1,Local Market,Education,Cash,Glasgow
T83608487,U19512,04/10/2025,307.5,Amazon,Healthcare,UPI,London
T13565754,U47453,15/06/2025,143.53,Local Market,Entertainment,Debit Card,Liverpool
T95685903,U73865,27/03/2025,380.98,Asda,Dining Out,Debit Card,Liverpool
T47806232,U37424,13/04/2025,38.13,Netflix,Groceries,Cash,Coventry
T40646273,U79575,27/10/2024,431.77,Amazon,Dining Out,UPI,Leeds
T29157679,U79791,12/03/2025,190.37,Uber,Education,Bank Transfer,Leeds
T15779240,U80624,03/06/2025,61.7,Asda,Education,Bank Transfer,Coventry
T91795438,U49181,21/03/2025,359.27,Coursera,Utilities,Credit Card,Glasgow
T78184347,U78447,13/08/2025,418.8,Uber,Utilities,Credit Card,Leeds
T98848472,U68311,19/11/2024,167.02,Amazon,Groceries,Credit Card,Sheffield
T96222406,U85324,20/06/2025,286.93,Boots,Miscellaneous,Credit Card,Coventry
T60275367,U48899,12/09/2025,179.24,Local Market,Dining Out,Cash,Birmingham
T45908831,U66510,06/07/2025,486.43,Coursera,Healthcare,Credit Card,Sheffield
T72376918,U19307,23/10/2024,282.02,Uber,Entertainment,Credit Card,Leeds
T48882476,U96456,24/04/2025,64.44,Uber,Miscellaneous,Debit Card,Liverpool
T20736312,U23104,18/04/2025,230.53,Asda,Miscellaneous,Credit Card,Leeds
T10294696,U93290,15/02/2025,38.45,Spotify,Entertainment,Debit Card,London
T92081037,U43037,26/09/2025,164.16,McDonalds,Healthcare,Debit Card,Birmingham
T51677821,U89683,20/12/2024,160.97,Spotify,Miscellaneous,Bank Transfer,Liverpool
T81542341,U97589,21/12/2024,309.29,Boots,Healthcare,Credit Card,Leeds
T15387505,U88982,13/06/2025,494.29,Uber,Education,Debit Card,Coventry
T55026121,U73464,06/05/2025,472.81,McDonalds,Utilities,Credit Card,Coventry
T27489926,U38220,02/02/2025,354.18,Netflix,Dining Out,UPI,Coventry
T78688644,U34122,18/10/2024,287.38,Coursera,Miscellaneous,Debit Card,Leeds
T39743085,U58612,16/01/2025,169.71,Coursera,Education,Cash,Leeds
T79099778,U20907,01/04/2025,375.74,Asda,Rent,Debit Card,London
T19653155,U49721,14/05/2025,467.99,Uber,Utilities,Credit Card,Coventry
T92018476,U38020,18/01/2025,171.97,Tesco,Dining Out,Cash,Birmingham
T37404206,U47938,06/11/2024,222.49,Local Market,Rent,Bank Transfer,Glasgow
T89227881,U71032,05/05/2025,384.97,Netflix,Rent,Bank Transfer,Birmingham
T70573689,U82310,04/08/2025,100.79,Coursera,Healthcare,Credit Card,London
T22935624,U30364,14/06/2025,314.21,Uber,Miscellaneous,Bank Transfer,Coventry
T11526709,U80113,10/04/2025,136.85,Asda,Healthcare,UPI,Manchester
T74671154,U43574,28/04/2025,27.55,Amazon,Rent,Bank Transfer,Glasgow
T43354625,U30452,23/04/2025,326.06,Uber,Entertainment,Debit Card,London
T54884573,U44117,21/06/2025,464.41,Amazon,Education,UPI,Manchester
T64425001,U45349,07/07/2025,47.18,Local Market,Groceries,Debit Card,Manchester
T71031069,U50698,12/06/2025,257.27,Local Market,Healthcare,Cash,Glasgow
T35323385,U44004,03/08/2025,454.86,Tesco,Miscellaneous,Cash,Liverpool
T26645574,U90024,15/01/2025,376.07,Coursera,Dining Out,Bank Transfer,Glasgow
T43927249,U73901,20/12/2024,7.7,McDonalds,Education,Cash,London
T24938239,U67173,28/04/2025,172.63,Asda,Transport,Cash,Birmingham
T92625243,U75886,24/08/2025,348.88,Boots,Groceries,Credit Card,Glasgow
T49418729,U93566,20/02/2025,115.28,Boots,Miscellaneous,Bank Transfer,Leeds
T34523824,U88441,26/06/2025,440.03,Coursera,Transport,Cash,Coventry
T65824310,U49970,19/11/2024,337.36,Uber,Education,UPI,Manchester
T16214132,U99545,19/09/2025,478.09,Netflix,Healthcare,Credit Card,Manchester
T16128791,U45693,30/06/2025,213.16,Netflix,Rent,UPI,Manchester
T25215720,U27275,25/06/2025,315.08,Boots,Dining Out,Debit Card,Birmingham
T99193635,U33726,19/03/2025,315.3,Tesco,Groceries,Cash,Coventry
T97689298,U11625,05/10/2025,480.29,Netflix,Dining Out,Debit Card,Sheffield
T66321962,U41473,06/04/2025,435.83,McDonalds,Healthcare,Bank Transfer,Leeds
T89818792,U72679,29/05/2025,255.6,Boots,Entertainment,Bank Transfer,Sheffield
T42935377,U73765,10/06/2025,28.21,Asda,Rent,Debit Card,Birmingham
T20377076,U11614,11/10/2024,67.49,Boots,Education,Bank Transfer,Leeds
T87643713,U80575,10/01/2025,22.74,Tesco,Education,Bank Transfer,Birmingham
T89459952,U23526,22/03/2025,24.28,Uber,Healthcare,Debit Card,Leeds
T12394723,U85276,05/06/2025,278.31,Tesco,Healthcare,Bank Transfer,Liverpool
T55367985,U36215,16/06/2025,171.25,Local Market,Entertainment,UPI,Birmingham
T17582598,U90469,04/04/2025,158.86,Local Market,Rent,UPI,Leeds
T70165573,U82506,21/06/2025,369.68,Tesco,Dining Out,Bank Transfer,Coventry
T17470950,U57779,08/06/2025,322.1,Asda,Healthcare,Bank Transfer,London
T78810854,U63188,08/11/2024,79.78,Asda,Entertainment,Bank Transfer,Manchester
T37786771,U38177,28/11/2024,439.66,Amazon,Miscellaneous,Credit Card,Sheffield
T45500702,U57540,12/06/2025,10.78,Netflix,Rent,UPI,London
T55140966,U46167,30/06/2025,438.73,Amazon,Entertainment,Cash,Glasgow
T79185836,U97329,29/09/2025,164.43,Netflix,Dining Out,Cash,London
T63109376,U52314,14/03/2025,128.15,Coursera,Utilities,Debit Card,Manchester
T14491710,U92233,19/10/2024,405.07,Netflix,Groceries,Bank Transfer,Coventry
T67926577,U76632,20/01/2025,293.72,Coursera,Rent,Cash,Birmingham
T67872981,U79396,06/08/2025,413.37,Uber,Utilities,UPI,Birmingham
T15658427,U13280,17/09/2025,487.61,Amazon,Rent,UPI,Sheffield
T63184498,U22824,28/09/2025,412.79,Uber,Dining Out,Credit Card,Coventry
T72217465,U46388,10/05/2025,148.37,Tesco,Dining Out,Bank Transfer,Sheffield
T23788424,U82657,26/07/2025,117.95,Boots,Entertainment,Credit Card,Coventry
T52931755,U17329,01/01/2025,17.85,Asda,Groceries,Bank Transfer,Liverpool
T32438005,U53365,11/11/2024,493.71,Tesco,Utilities,Cash,Sheffield
T27298582,U72141,19/09/2025,140.55,Coursera,Education,Debit Card,Liverpool
T99958291,U95418,30/12/2024,255.87,Uber,Dining Out,Cash,Birmingham
T42265586,U20412,07/07/2025,287.83,Tesco,Education,UPI,Leeds
T14559813,U74923,27/12/2024,150.95,Netflix,Rent,Credit Card,Glasgow
T49150786,U23574,06/12/2024,460.44,Uber,Entertainment,Debit Card,Coventry
T93870963,U90454,23/09/2025,169.35,Spotify,Dining Out,Debit Card,Manchester
T24641773,U83680,19/01/2025,453.07,McDonalds,Entertainment,Debit Card,Coventry
T28329242,U91824,10/03/2025,87.84,Uber,Miscellaneous,Credit Card,London
T43677046,U72822,10/03/2025,13.06,Local Market,Rent,Cash,Liverpool
T85196773,U79497,02/12/2024,173.35,Boots,Entertainment,Cash,Glasgow
T44538749,U96897,11/10/2025,224.44,Local Market,Rent,Cash,Manchester
T34253943,U62118,11/03/2025,134.33,McDonalds,Utilities,Debit Card,Glasgow
T26804668,U22805,26/05/2025,170.23,Netflix,Utilities,Bank Transfer,Leeds
T78397711,U75152,14/04/2025,235.52,Boots,Healthcare,Bank Transfer,Liverpool
T66495184,U46719,15/03/2025,192,Uber,Miscellaneous,Debit Card,Glasgow
T36663988,U63786,13/08/2025,126.37,McDonalds,Utilities,Cash,Glasgow
T95677800,U65918,28/01/2025,396.62,Spotify,Entertainment,Bank Transfer,London
T27548378,U75266,11/06/2025,114.21,Spotify,Rent,Bank Transfer,Leeds
T20747323,U52309,15/12/2024,242.96,Amazon,Rent,Bank Transfer,London
T65745740,U16659,06/07/2025,161.41,Local Market,Education,Cash,Manchester
T36395773,U93676,16/07/2025,56.79,Boots,Groceries,Cash,Leeds
T20156078,U32789,01/03/2025,180.13,Asda,Groceries,Bank Transfer,Glasgow
T67309243,U64907,07/08/2025,445.61,Local Market,Miscellaneous,Debit Card,Manchester
T74354053,U65763,31/01/2025,243.68,Uber,Groceries,Bank Transfer,Coventry
T15501845,U88686,21/01/2025,472.17,McDonalds,Miscellaneous,Debit Card,Manchester
T73340016,U85229,01/10/2025,151.25,Coursera,Education,Cash,Birmingham
T58497673,U42980,09/03/2025,97.02,Uber,Entertainment,Cash,Glasgow
T99191108,U40978,27/11/2024,260.7,Boots,Healthcare,UPI,Sheffield
T41974479,U67356,17/04/2025,95.91,Coursera,Utilities,UPI,Manchester
T75610309,U10874,13/03/2025,338.16,McDonalds,Transport,UPI,Manchester
T70455200,U46307,06/01/2025,302.73,Uber,Entertainment,Cash,Manchester
T55813673,U93168,25/11/2024,374,Spotify,Healthcare,Cash,Liverpool
T62268242,U20965,18/05/2025,119.7,Coursera,Utilities,Bank Transfer,Glasgow
T74229240,U67379,11/02/2025,112.41,Local Market,Healthcare,Debit Card,Coventry
T86412688,U97135,19/07/2025,340.42,Amazon,Transport,Credit Card,Sheffield
T32951746,U11546,30/11/2024,147.48,Boots,Utilities,Cash,Glasgow
T41633754,U98118,21/08/2025,18.87,Boots,Rent,Cash,Liverpool
T63067891,U49059,02/08/2025,312.48,McDonalds,Dining Out,Debit Card,Glasgow
T71231091,U87452,27/04/2025,201.27,Local Market,Utilities,Credit Card,Leeds
T52319313,U80041,20/03/2025,150,Netflix,Transport,Debit Card,Liverpool
T81893924,U95860,31/07/2025,454.81,Netflix,Miscellaneous,Credit Card,Glasgow
T78870060,U11017,24/09/2025,139.02,Amazon,Rent,UPI,Coventry
T70596883,U71067,30/05/2025,192.98,Coursera,Healthcare,Credit Card,Liverpool
T20163435,U59359,29/09/2025,329.42,Uber,Rent,Credit Card,London
T32606470,U94468,12/09/2025,279.09,Boots,Rent,Credit Card,Liverpool
T93094582,U42217,16/09/2025,22.82,Uber,Entertainment,Cash,Birmingham
T39785545,U57310,28/06/2025,146.56,McDonalds,Dining Out,UPI,Manchester
T91929693,U26045,22/01/2025,335.9,Boots,Groceries,Debit Card,Coventry
T23235367,U15562,23/05/2025,492.7,Boots,Miscellaneous,Cash,London
T48899988,U20923,23/03/2025,312.05,Boots,Rent,Credit Card,Manchester
T17617552,U25804,09/11/2024,103.29,Local Market,Transport,Cash,Birmingham
T62956480,U51905,10/04/2025,230.98,Local Market,Education,Cash,Coventry
T52311815,U91615,24/07/2025,333.94,Spotify,Rent,Bank Transfer,Birmingham
T76490091,U53665,14/09/2025,155.99,Amazon,Entertainment,Bank Transfer,Glasgow
T48199279,U88709,20/02/2025,432.16,Amazon,Entertainment,Bank Transfer,Leeds
T67489254,U22753,21/07/2025,11.33,Boots,Education,Bank Transfer,Manchester
T40166334,U96704,24/08/2025,76.15,Uber,Healthcare,Cash,Manchester
T59958356,U79433,29/04/2025,136.64,Asda,Healthcare,Bank Transfer,London
T72232313,U97772,09/11/2024,467.48,Coursera,Rent,UPI,Coventry
